length,mfe,loops,loop_length,gc,loop_gc,stem_length,longest_stem,bulges,longest_bulge,bulges_symmetric,bulges_asymmetric,stem_mismatches,A(((,A((.,A(..,A(.(,A.((,A.(.,A..(,A...,G(((,G((.,G(..,G(.(,G.((,G.(.,G..(,G...,T(((,T((.,T(..,T(.(,T.((,T.(.,T..(,T...,C(((,C((.,C(..,C(.(,C.((,C.(.,C..(,C...
120,-44.099998474121094,1,4,52.5,50.0,42,6,10,4,2,8,35,3,0,2,3,0,0,2,0,6,2,0,1,0,0,0,2,1,2,0,2,2,0,1,1,6,1,1,0,2,0,0,0
61,-10.100000381469727,1,8,49.18032786885246,37.5,10,7,1,9,0,1,10,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5,1,0,2,0,0,0,0,1,2,0,0,0,1,0,1,2
62,-24.200000762939453,1,6,62.903225806451616,33.33333333333333,18,5,4,6,3,1,15,0,0,0,0,0,0,0,3,3,2,0,2,0,0,1,0,2,0,1,1,0,0,1,0,2,0,1,0,0,0,0,1
62,-20.200000762939453,1,3,59.67741935483871,0.0,18,5,4,3,0,4,14,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,3,3,0,0,1,0,0,1
77,-22.600000381469727,1,7,50.649350649350644,28.57142857142857,22,5,6,4,1,5,18,3,0,1,0,0,0,4,0,1,0,1,0,2,0,0,0,4,0,0,0,1,0,0,1,0,1,1,0,2,1,0,2
48,-12.699999809265137,1,4,52.083333333333336,50.0,11,6,2,1,0,2,10,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,2,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0
72,-16.5,1,13,45.83333333333333,23.076923076923077,18,6,4,4,1,3,16,2,0,0,0,2,0,1,0,1,1,1,1,1,0,0,0,1,4,1,0,1,0,1,5,0,0,0,0,0,0,0,1
72,-29.600000381469727,1,5,61.111111111111114,60.0,24,11,2,7,0,2,19,1,1,0,0,0,0,0,0,5,1,0,0,1,0,0,0,3,0,0,0,0,0,0,4,3,2,0,0,1,0,0,2
72,-16.700000762939453,1,6,52.77777777777778,66.66666666666666,17,8,4,5,4,0,15,1,0,1,0,0,0,0,5,2,1,1,0,0,1,1,1,2,0,3,1,0,0,0,0,2,0,0,0,1,0,0,1
72,-13.800000190734863,1,3,48.61111111111111,33.33333333333333,15,8,2,9,1,1,14,1,0,1,1,1,0,1,4,1,1,0,0,0,0,0,5,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2
66,-7.800000190734863,1,6,43.93939393939394,66.66666666666666,19,5,5,5,1,4,16,3,0,1,1,2,0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,2,0,0,2
103,-39.20000076293945,1,7,58.252427184466015,42.857142857142854,35,10,6,6,3,3,28,2,1,1,0,0,0,1,1,5,1,0,1,1,0,1,1,6,3,1,1,1,0,1,2,2,0,0,1,0,0,0,0
92,-29.899999618530273,1,3,57.608695652173914,33.33333333333333,24,6,6,23,2,4,18,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,3,1,0,0,0,2,0,0,4,5,0,1,1,3,0,3,0
61,-7.199999809265137,1,5,42.62295081967213,40.0,14,5,2,6,0,2,12,0,1,1,0,0,0,1,3,2,2,0,0,0,0,0,0,3,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2
105,-23.700000762939453,1,9,60.0,44.44444444444444,28,7,9,6,3,6,18,1,1,1,1,1,0,1,2,3,2,0,1,2,0,0,1,0,0,0,0,1,0,0,0,2,6,1,1,1,0,1,5
89,-41.599998474121094,1,4,78.65168539325843,100.0,28,6,8,5,4,4,22,0,0,0,0,0,0,0,0,4,3,1,6,3,0,1,3,1,0,0,0,1,0,0,0,2,0,1,0,2,0,1,0
89,-25.399999618530273,1,8,64.04494382022472,50.0,22,5,6,10,2,4,15,0,1,0,1,0,0,0,0,2,2,2,1,0,1,2,3,1,0,0,0,0,0,0,1,5,1,1,0,1,0,0,4
89,-42.400001525878906,1,3,75.28089887640449,33.33333333333333,32,7,9,4,3,6,24,0,0,0,0,0,0,1,0,4,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,5,1,0,1,8,0,0,1
89,-46.900001525878906,1,4,86.51685393258427,100.0,31,6,7,3,1,6,20,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,6,3,1,0,0,0,1
78,-37.5,1,3,78.2051282051282,100.0,24,7,5,10,2,3,17,1,0,0,0,0,0,1,1,4,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,3,2,3,1,0,0,2,2
90,-41.599998474121094,1,4,78.88888888888889,100.0,28,6,8,5,4,4,22,1,0,2,1,2,0,1,2,3,1,0,0,3,0,0,2,1,1,0,0,1,0,0,0,4,2,0,0,2,0,0,1
90,-24.100000381469727,1,6,62.22222222222222,50.0,19,8,4,14,2,2,11,2,0,0,0,0,0,0,7,2,0,0,0,1,0,1,0,3,0,0,1,0,0,1,4,2,1,1,0,1,0,0,3
90,-59.70000076293945,1,6,86.66666666666667,100.0,31,16,6,3,4,2,24,0,0,1,0,0,0,0,0,6,4,0,2,2,0,2,1,0,0,0,0,0,0,0,1,6,0,1,1,2,0,0,1
90,-26.299999237060547,1,5,73.33333333333333,40.0,20,6,4,11,2,2,12,1,0,1,0,0,0,0,1,3,2,0,0,2,0,0,2,1,0,1,0,0,0,1,0,2,2,2,0,1,0,0,8
116,-28.299999237060547,1,4,56.896551724137936,50.0,32,6,9,7,3,6,24,2,1,4,2,1,0,1,4,4,3,0,0,0,1,0,1,2,0,0,0,2,0,0,0,4,0,2,0,0,1,1,2
66,-22.799999237060547,1,4,60.60606060606061,50.0,21,5,5,5,2,3,19,1,1,1,1,0,0,1,1,4,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,2,1,2,0,0,0,1,0
66,-10.600000381469727,1,8,59.09090909090909,25.0,10,5,2,1,1,1,8,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,1,1,1,0,0,0,0,5
66,-7.199999809265137,1,5,45.45454545454545,40.0,14,4,3,16,0,3,12,2,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,1,0,0,0,0,0,2
66,-14.800000190734863,1,16,60.60606060606061,56.25,16,5,4,7,2,2,9,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,0,1,1,1,2,1,0,2,0,0,4
66,-12.899999618530273,1,6,45.45454545454545,33.33333333333333,16,4,4,5,1,3,12,2,2,2,0,0,0,0,3,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,4,1,1,0,0,0,0,0,1
66,-9.899999618530273,1,9,42.42424242424242,55.55555555555556,16,5,3,4,0,3,12,3,2,1,0,1,0,0,6,0,1,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1
66,-15.100000381469727,1,4,48.484848484848484,25.0,16,7,4,7,1,3,14,2,0,2,1,1,0,0,5,1,0,0,0,2,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
66,-21.899999618530273,1,4,60.60606060606061,50.0,22,7,5,4,0,5,15,1,0,2,0,2,0,1,2,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,2,0,1,0
66,-9.300000190734863,1,5,56.060606060606055,40.0,14,5,4,5,2,2,11,3,0,1,0,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,1,0
66,-20.899999618530273,1,3,59.09090909090909,33.33333333333333,19,5,5,3,3,2,16,1,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,3,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0
66,-8.399999618530273,1,7,50.0,42.857142857142854,13,8,1,14,0,1,10,3,0,1,0,0,0,0,5,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,2,3
66,-14.699999809265137,1,3,54.54545454545454,66.66666666666666,19,7,5,10,2,3,17,3,0,1,0,0,0,0,2,2,0,0,0,1,1,0,1,2,0,0,1,0,0,1,1,2,0,0,0,2,0,0,2
66,-16.5,1,4,56.060606060606055,50.0,22,6,7,2,3,4,16,2,3,0,0,0,0,0,1,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,0,0,2,0,0,0,1
66,-11.899999618530273,1,6,46.96969696969697,50.0,18,4,4,3,0,4,14,2,0,1,1,0,0,0,4,2,1,0,0,0,0,0,1,2,0,0,0,2,0,0,1,2,1,0,0,0,0,1,1
66,-19.200000762939453,1,4,51.515151515151516,75.0,22,5,5,4,2,3,17,1,0,0,0,4,0,0,1,1,1,0,0,1,0,0,1,1,3,1,0,2,0,0,1,4,0,0,0,0,0,0,0
66,-16.899999618530273,1,3,62.121212121212125,66.66666666666666,19,5,4,4,2,2,13,2,0,2,1,0,0,3,1,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,2,1,1,0,0,2,0,0,0
66,-11.0,1,4,51.515151515151516,50.0,16,6,4,4,2,2,12,2,1,2,1,0,0,0,4,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,2
66,-20.899999618530273,1,6,56.060606060606055,33.33333333333333,19,5,4,12,1,3,14,0,0,1,0,0,0,0,3,4,0,0,1,1,0,0,0,1,0,0,0,2,0,1,2,3,0,2,0,1,0,0,0
66,-21.299999237060547,1,4,69.6969696969697,50.0,18,4,4,5,1,3,13,1,0,2,0,1,0,0,3,2,1,0,0,0,0,2,0,2,1,0,0,1,0,0,0,2,0,1,0,1,0,0,2
66,-34.20000076293945,1,9,78.78787878787878,44.44444444444444,23,6,6,2,1,5,17,1,0,1,0,0,0,0,0,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,1,0,1,3
90,-23.100000381469727,1,12,55.55555555555556,41.66666666666667,26,9,5,6,0,5,21,2,1,1,1,0,0,1,2,3,0,0,0,3,0,0,0,4,0,2,0,1,0,1,4,2,0,0,0,1,0,0,1
90,-24.5,1,8,52.22222222222223,50.0,26,7,6,7,2,4,21,4,1,2,2,0,0,1,1,1,1,0,1,1,0,0,0,4,1,0,0,1,0,0,4,0,1,0,0,2,0,0,2
90,-20.399999618530273,1,4,53.333333333333336,50.0,27,6,7,4,2,5,20,2,2,0,0,1,0,0,3,1,1,0,2,2,0,0,0,3,1,0,1,2,0,1,1,2,0,1,2,0,0,0,2
90,-23.399999618530273,1,4,53.333333333333336,100.0,26,10,4,9,1,3,20,4,0,0,0,0,0,0,4,3,0,0,0,1,0,1,2,5,0,2,0,0,0,0,0,3,0,2,0,0,0,0,3
90,-18.399999618530273,1,5,45.55555555555556,60.0,23,7,7,2,3,4,19,2,0,1,1,1,1,3,5,2,0,0,2,0,0,0,1,3,1,0,1,0,0,1,1,0,2,0,0,1,0,1,0
90,-25.600000381469727,1,3,52.22222222222223,33.33333333333333,30,6,9,3,4,5,21,3,0,0,1,2,1,3,1,1,2,0,1,0,0,0,0,4,3,0,1,1,0,0,1,2,1,0,0,1,0,0,1
90,-20.700000762939453,1,4,62.22222222222222,75.0,15,5,3,3,1,2,9,1,0,1,0,0,0,0,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4,2,1,1,1,1,0,2,7
53,-14.399999618530273,1,8,64.15094339622641,50.0,12,3,4,3,3,1,8,0,0,2,0,0,0,2,0,1,1,1,1,2,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0
64,-24.299999237060547,1,7,60.9375,57.14285714285714,23,13,5,1,2,3,17,0,0,0,0,0,0,0,1,4,1,0,2,1,0,0,0,3,0,0,1,0,0,0,2,3,1,0,1,1,0,0,0
73,-25.700000762939453,1,3,63.013698630136986,66.66666666666666,20,5,5,4,2,3,14,1,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,1,1,1,3,0,0,2,2,3,1,2,0,0,0,1,0
49,-13.100000381469727,1,11,59.183673469387756,54.54545454545454,13,6,2,10,0,2,9,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2
49,-10.300000190734863,1,8,59.183673469387756,62.5,10,7,2,1,1,1,8,1,0,0,1,0,0,0,4,1,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,-7.800000190734863,1,4,53.06122448979592,50.0,13,5,3,7,1,2,10,2,0,1,0,0,0,2,2,1,0,0,0,1,0,0,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0
49,-13.899999618530273,1,4,59.183673469387756,75.0,14,5,3,4,1,2,11,0,0,0,0,0,0,0,3,3,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,2,0,0,0
49,-15.699999809265137,1,6,69.38775510204081,83.33333333333334,13,6,2,5,0,2,10,1,0,1,0,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,1
43,-5.300000190734863,1,6,46.51162790697674,50.0,10,5,2,3,1,1,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,3,0,0,1,0,1,0,0,1
43,-13.600000381469727,1,4,72.09302325581395,50.0,12,4,3,3,1,2,10,0,0,0,0,0,0,2,0,1,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0
43,-11.699999809265137,1,5,37.2093023255814,40.0,10,10,0,0,0,0,9,2,0,1,0,0,0,0,3,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-7.400000095367432,1,8,37.2093023255814,62.5,13,10,1,6,0,1,9,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2
43,-8.100000381469727,1,5,46.51162790697674,40.0,11,5,2,1,1,1,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,3,0,0,0,0,0,3
43,-8.199999809265137,1,5,39.53488372093023,40.0,14,9,1,2,0,1,11,4,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,-6.5,1,8,44.18604651162791,37.5,11,5,2,3,0,2,8,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
61,-8.300000190734863,1,12,39.34426229508197,33.33333333333333,14,6,2,2,1,1,12,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,2,1,1,0,0,0,0,1,3
61,-11.899999618530273,1,8,42.62295081967213,25.0,19,6,5,3,1,4,18,0,2,0,1,0,0,1,0,3,0,0,0,3,1,0,0,2,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1
61,-10.5,1,4,47.540983606557376,25.0,16,5,4,6,0,4,14,1,1,1,0,0,0,1,2,2,0,0,0,0,0,0,1,1,1,1,0,1,0,2,1,2,0,0,0,1,0,0,1
61,-19.700000762939453,1,5,63.934426229508205,60.0,18,5,4,4,2,2,17,0,1,1,0,0,0,0,2,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,5,1,1,0,0,0,0,1
61,-13.800000190734863,1,4,45.90163934426229,25.0,20,10,2,8,0,2,12,3,0,0,0,0,0,1,1,3,1,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1
61,-14.899999618530273,1,4,40.98360655737705,50.0,20,10,3,3,1,2,17,5,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,3,2,0,0,0,1,0,1,1
61,-13.199999809265137,1,8,45.90163934426229,37.5,20,5,4,2,0,4,17,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,1,1,0,0,1,1,0,1,1,1,0,1,2
61,-12.300000190734863,1,7,44.26229508196721,42.857142857142854,16,8,2,1,0,2,14,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,3,0,2,1,0,0,2,2,1,0,0,0,0,0,0,1
61,-11.300000190734863,1,6,44.26229508196721,33.33333333333333,17,9,2,11,0,2,16,0,1,0,0,0,0,0,1,3,0,1,0,3,0,0,1,4,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0
61,-14.899999618530273,1,3,50.81967213114754,33.33333333333333,21,5,5,2,2,3,13,0,1,0,1,0,0,1,0,1,2,0,0,2,0,0,0,3,2,0,0,2,0,0,2,3,0,0,0,0,0,0,0
61,-16.700000762939453,1,4,60.65573770491803,75.0,18,6,4,4,2,2,16,2,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,0,1,0,1,0,0,1,1,3,0,1,1,2,0,0,0
61,-8.699999809265137,1,15,44.26229508196721,33.33333333333333,12,5,3,2,3,0,9,0,0,1,0,0,0,2,1,0,2,0,1,1,0,0,2,2,1,1,0,0,0,0,3,1,0,0,0,0,0,0,2
61,-7.5,1,6,37.704918032786885,16.666666666666664,19,5,4,6,2,2,15,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,0,3,0,0,3,0,0,0,0,0,0,0,1
61,-11.899999618530273,1,8,47.540983606557376,25.0,12,7,2,2,1,1,11,0,0,1,2,0,0,0,2,4,0,1,1,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
98,-33.29999923706055,1,7,57.14285714285714,57.14285714285714,29,8,5,9,0,5,25,1,0,1,0,0,0,0,0,5,1,1,0,1,0,1,1,4,0,1,0,1,0,2,2,3,1,1,0,2,0,0,3
98,-24.299999237060547,1,3,53.06122448979592,33.33333333333333,28,5,6,3,1,5,18,0,2,1,1,1,0,0,1,3,2,0,0,1,0,1,2,2,0,1,0,0,0,2,1,6,0,3,0,0,0,1,1
98,-22.799999237060547,1,7,50.0,14.285714285714285,27,5,8,4,2,6,16,1,1,1,0,1,0,2,3,3,2,0,0,2,0,0,0,3,0,0,1,1,0,1,5,3,1,0,0,1,0,0,0
102,-33.29999923706055,1,7,54.90196078431373,57.14285714285714,29,8,5,9,0,5,25,1,0,1,0,0,0,0,1,5,1,1,0,1,0,1,1,4,0,1,0,1,0,2,2,3,1,1,0,2,0,0,4
102,-33.29999923706055,1,7,54.90196078431373,57.14285714285714,29,8,5,9,0,5,25,1,0,1,0,0,0,0,1,5,1,1,0,1,0,1,1,4,0,1,0,1,0,2,2,3,1,1,0,2,0,0,4
101,-26.299999237060547,1,5,54.45544554455446,60.0,25,8,5,18,1,4,18,2,0,1,0,1,0,0,8,4,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,6,0,0,0,1,1,0,3
101,-31.299999237060547,1,4,56.43564356435643,50.0,30,7,8,8,5,3,23,2,1,1,0,1,0,2,1,2,1,0,0,3,1,0,0,2,0,0,0,4,0,0,2,3,4,1,0,0,0,0,2
101,-14.0,1,6,44.554455445544555,33.33333333333333,22,5,7,6,4,3,19,2,1,2,0,1,0,1,7,2,2,0,0,1,1,0,0,0,1,0,0,2,0,1,2,1,2,0,0,2,0,0,2
101,-14.899999618530273,1,10,56.43564356435643,70.0,19,5,5,8,2,3,14,0,0,0,1,0,0,2,2,3,1,0,0,2,0,1,2,0,0,0,1,1,0,0,1,2,1,2,1,1,0,0,9
101,-23.299999237060547,1,9,49.504950495049506,22.22222222222222,30,9,7,8,1,6,22,3,2,1,1,1,0,2,3,2,1,0,0,3,0,0,2,3,0,1,1,0,0,0,0,4,0,1,0,0,0,1,1
101,-6.099999904632568,1,22,44.554455445544555,27.27272727272727,11,3,3,4,1,2,8,0,1,1,0,0,0,2,13,0,1,0,0,2,0,0,7,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
101,-17.200000762939453,1,9,46.53465346534654,44.44444444444444,23,6,6,5,2,4,15,2,2,1,0,1,0,2,6,1,1,0,1,1,0,2,0,1,1,0,0,3,0,0,1,2,1,1,0,0,0,0,3
101,-13.899999618530273,1,4,45.54455445544555,75.0,19,9,3,15,0,3,16,2,0,1,0,1,0,0,10,1,1,0,0,1,0,0,3,4,1,1,0,1,0,0,1,1,0,0,0,1,0,0,3
101,-17.799999237060547,1,8,55.44554455445545,50.0,22,5,7,8,2,5,18,4,0,4,4,0,0,2,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,3,1,0,0,0,0,1,1
101,-22.700000762939453,1,7,48.51485148514851,57.14285714285714,25,7,6,8,3,3,22,4,0,3,1,0,0,2,6,0,0,0,0,2,0,0,0,2,1,0,0,3,0,0,1,3,1,0,0,1,0,0,3
101,-16.200000762939453,1,3,57.42574257425742,66.66666666666666,28,5,8,6,4,4,26,0,0,1,0,0,0,2,1,2,1,0,0,1,0,0,1,2,2,0,0,2,0,1,1,4,2,1,1,3,0,3,2
107,-14.399999618530273,1,27,34.57943925233645,22.22222222222222,25,7,7,3,3,4,18,3,1,0,0,0,0,1,11,4,2,0,0,1,0,0,3,0,1,0,0,4,0,0,0,2,1,0,0,1,0,0,0
107,-23.5,1,16,54.20560747663551,43.75,29,5,12,4,9,3,25,1,1,1,0,0,0,0,0,4,1,0,0,2,2,1,1,1,0,0,1,1,0,1,1,1,4,2,0,4,1,0,4
107,-5.699999809265137,1,76,46.728971962616825,40.78947368421053,11,3,3,3,0,3,8,0,0,0,0,0,0,1,2,1,1,2,0,2,0,0,23,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
107,-18.0,1,4,47.66355140186916,25.0,21,5,7,5,4,3,19,1,0,4,1,1,0,1,8,1,0,1,0,2,2,1,1,2,2,0,0,1,0,0,2,1,1,0,0,1,0,0,1
107,-27.799999237060547,1,7,55.140186915887845,42.857142857142854,32,6,10,5,3,7,25,0,0,0,1,0,0,1,2,4,2,0,0,3,0,1,1,3,3,1,0,0,0,0,2,3,1,1,2,2,1,1,0
107,-15.199999809265137,1,11,51.4018691588785,54.54545454545454,25,7,8,7,3,5,20,1,1,1,0,3,0,2,3,2,2,1,0,0,2,0,3,1,2,0,0,0,0,0,1,3,2,0,1,0,0,1,3
107,-30.899999618530273,1,8,52.336448598130836,62.5,30,9,6,6,3,3,22,2,1,2,0,0,0,0,4,6,1,0,1,4,0,0,1,1,0,0,0,3,0,0,0,2,0,0,0,2,0,1,4
107,-28.100000381469727,1,4,51.4018691588785,25.0,27,6,7,13,2,5,23,0,1,3,3,3,0,2,4,3,1,0,0,1,0,1,0,0,1,0,0,1,0,3,1,3,2,0,0,0,0,1,1
106,-35.70000076293945,1,8,61.32075471698113,50.0,31,7,7,3,3,4,23,2,0,0,1,0,0,0,1,3,2,2,2,3,0,0,2,2,1,0,0,0,0,0,1,3,2,1,1,2,0,1,3
69,-14.899999618530273,1,3,47.82608695652174,66.66666666666666,16,9,2,6,0,2,14,3,0,1,0,0,0,2,8,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
69,-19.799999237060547,1,4,52.17391304347826,75.0,17,8,4,9,3,1,11,0,1,1,0,0,0,1,3,2,1,0,0,1,1,0,1,2,2,0,1,0,0,1,2,2,0,0,0,0,0,0,1
69,-6.400000095367432,1,14,44.927536231884055,50.0,12,6,2,6,0,2,10,0,0,0,1,2,0,0,5,1,0,0,0,0,0,0,1,2,2,1,0,0,0,0,5,1,0,0,0,0,0,1,1
69,-18.5,1,4,59.42028985507246,25.0,20,6,6,7,3,3,19,1,0,1,0,0,0,2,1,1,0,0,0,3,0,1,0,4,0,1,0,0,0,3,1,1,1,0,1,0,1,0,0
69,-21.5,1,8,59.42028985507246,50.0,17,7,3,9,1,2,12,1,1,0,0,0,0,2,2,2,2,0,0,0,0,0,3,1,0,0,0,2,0,2,2,2,0,0,0,1,0,0,0
82,-14.0,1,4,46.34146341463415,25.0,17,8,3,10,2,1,13,1,1,1,0,0,0,1,4,2,2,0,0,0,0,2,3,2,1,0,0,0,0,0,2,2,0,0,0,0,0,1,2
82,-21.700000762939453,1,8,51.21951219512195,25.0,21,8,4,4,1,3,19,4,0,0,0,0,0,3,3,1,0,0,0,1,0,0,2,3,1,1,1,0,0,1,0,1,1,0,0,0,0,2,2
82,-23.899999618530273,1,11,53.65853658536586,27.27272727272727,23,9,5,4,2,3,18,0,0,0,1,0,0,0,1,3,2,0,1,3,0,0,1,3,0,1,0,0,0,0,4,4,0,1,0,0,0,0,2
82,-25.700000762939453,1,3,60.97560975609756,66.66666666666666,27,5,8,6,2,6,21,1,1,0,2,0,0,1,1,4,1,0,1,0,0,1,0,2,0,1,2,2,0,2,0,2,0,0,0,1,0,1,1
51,-15.0,1,6,62.745098039215684,33.33333333333333,14,5,3,5,2,1,11,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,2,2,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0
51,-16.100000381469727,1,7,52.94117647058824,42.857142857142854,14,8,3,2,2,1,10,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,1,1,0,2,0,0,3,0,0,1,0,0,0,0,0
51,-11.899999618530273,1,4,60.78431372549019,75.0,15,6,2,4,0,2,13,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,2,0,1,1,0,0,1,2,3,0,0,0,0,0,0,1
51,-11.600000381469727,1,8,60.78431372549019,50.0,11,7,1,11,0,1,8,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4
51,-13.399999618530273,1,8,43.13725490196079,25.0,12,9,2,2,2,0,11,3,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,-11.199999809265137,1,3,58.82352941176471,33.33333333333333,16,5,3,6,1,2,13,0,1,1,0,1,0,0,1,2,1,0,0,1,0,0,0,2,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0
51,-13.600000381469727,1,5,52.94117647058824,20.0,14,6,3,2,1,2,10,2,0,2,0,1,0,2,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51,-19.399999618530273,1,4,68.62745098039215,75.0,15,7,2,7,1,1,12,0,0,0,0,0,0,0,1,3,1,0,0,3,0,0,0,2,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0
51,-13.399999618530273,1,6,56.86274509803921,33.33333333333333,13,7,2,3,0,2,9,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,4,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1
51,-15.199999809265137,1,11,50.98039215686274,27.27272727272727,15,9,3,5,0,3,13,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,1,0,0,2,3,1,1,0,0,0,0,0,0
51,-7.099999904632568,1,5,45.09803921568628,20.0,14,6,2,3,0,2,11,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,2,0,3,0,1,1,1,0,0,0,0,0,0,0
51,-12.600000381469727,1,9,60.78431372549019,44.44444444444444,13,7,3,2,1,2,11,1,0,0,1,0,0,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0
51,-15.800000190734863,1,10,60.78431372549019,40.0,16,7,4,3,2,2,14,1,0,0,0,1,0,0,2,3,0,1,0,1,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0
71,-17.399999618530273,1,8,50.70422535211267,25.0,18,9,4,4,3,1,16,0,1,3,0,2,0,1,2,1,0,1,0,0,0,0,2,4,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2
71,-15.5,1,25,47.88732394366197,32.0,12,7,1,2,0,1,10,1,0,0,0,1,0,0,3,1,0,0,0,1,0,0,1,2,0,1,0,0,0,1,6,2,0,0,0,0,0,0,3
